,sentence,sentiment_polarity,sentiment_subjectivity
1013, \xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x8d\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x9b\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x9e\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94 \n\xe0\xb8\x9d\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb9\x88\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\xa8\xe0\xb8\xaa\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb9\x81\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb9\x83\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xe0\xb9\x80\xe0\xb8\x81\xe0\xb9\x88\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87',0.0,0.0
1014, \xe2\x80\x9cToday,0.0,0.0
1015,//t.co/N0fVSiBAhe',0.0,0.0
1016,//t.co/9OS0GsYw7,0.0,0.0
1017, @navypti @mary_tambling63 @abcnews COVID-19 is a killer,0.0,0.0
1018, \xe2\x9c\xa8Sorteo Pack DLC Nieves de la Corona\xe2\x9c\xa8\n\nRT+Follow para participar\xf0\x9f\x93\x9d\n\n1\xc2\xb0Premio 8Pkm + \xe2\x9c\xa8Regis\n\n2\xc2\xb0Premio 8Pkm(\xe2\x9c\xa8Regis)\n\n3\xc2\xb0Premi\xe2\x80\xa6',0.0,0.0
1019, After eight months of this pandemic,0.0,0.0
1020,About time. Many Drs have said someone could die of a heart attack,0.5,0.5
1021, Get tested as a family! It was free,0.4,0.8
1022, From Jon Ossoff\xe2\x80\xa6 It gets worse for David Perdue,-0.4,0.6
1023," We're approaching a year into the #COVID19 pandemic and our fucking heros are still having to use 2 week old N95's? Fuck\xe2\x80\xa6""",-0.16666666666666666,0.3333333333333333
1024, Hi guys undocumented person here.\nMy mom,0.0,0.0
1025, If 95% of Americans wore masks in public,0.0,0.06666666666666667
1026, 1,0.0,0.0
1027, \xe2\x80\x9cToday,0.0,0.0
1028,"//t.co/rBQ2wffs2K""",0.0,0.0
1029, it will always be shameful,0.0,0.0
1030,//t.co/qWHAIIdC8I',-0.4,0.775
1031,//t.co/BKGGZv4TQK',0.1,0.475
1032,//t.co/wmR5LNM0FK',0.0,0.0
1033,//t.co/R0tlUnywOJ',0.0,0.4
1034,//t.co/4Nx76yy9qt',0.0,0.0
1035, This is beautiful,0.85,1.0
1036, Debe investigarse a @RicardoMonrealA. \nForz\xc3\xb3 la asistencia de senadores contagiados por #COVID19 para que votar\xc3\xa1n la exti\xe2\x80\xa6',0.0,0.0
1037,Im so very sorry.',-0.65,1.0
1038, [BARU TERIMA] Seorang staf operasi Mass Rapit Transit (MRT) Laluan Kajang  disahkan positif COVID-19 dan kini dikuarantin\xe2\x80\xa6',-0.75,1.0
1039, Banyak perusahaan yg mengalami kerugian karena covid 19 yg berdampak pda pengurangan tenaga kerja. UU Cipta Kerja hadir untu\xe2\x80\xa6',0.0,0.0
1040,//t.co/oXbMIpuG3T',0.0,0.0
1041, \xf0\x9f\x87\xa8\xf0\x9f\x87\xb1 Recta final!!!  #PlebiscitoChile #RechazoGanaelDomingo #AprueboGanaelDomingo #PorChileRechazo #AprueboCC #VocaldeMesa #Pleb\xe2\x80\xa6',0.0,1.0
1042, THREAD. THIS IS BAD. It looks like Trump and Thiel could be directly responsible for false health data - starting in Misso\xe2\x80\xa6',-0.22499999999999998,0.47916666666666674
1043, 1.  Donald Trump,0.0,0.0
1044, Does the WH have *another* outbreak?',0.0,0.0
1045,\xe2\x98\x91\xef\xb8\x8f',0.0,0.0
1046, After eight months of this pandemic,0.0,0.0
1047,\xc3\x89 s\xc3\xa1bado \xc3\xa0 noite e voc\xc3\xaa sabe o que isso significa? A pandemia do Coronav\xc3\xadrus (COVID-19) est\xc3\xa1 se espalhando incontrolavelmente.',0.0,0.0
1048, 1.  Donald Trump,0.0,0.0
1049,#Oruro | #ReporteDiario | #Coronavirus\nEn total,0.0,0.75
1050,In a hugely diverse country like Indonesia,0.4000000000000001,0.9
1051,//t.co/niq6qZfHAY',-0.2,0.0
1052, #Covaction74 Afin de freiner la circulation active de la #Covid19,-0.13333333333333333,0.6
1053, \xe2\x80\x9cSi el 15 de desembre estem com ara,0.0,0.0
1054, Hasta el 16 de febrero en Francia. @LezoES \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',0.0,0.0
1055, 1\xe2\x83\xa3 Monsta X,0.0,0.0
1056, Breaking.  The total number of patients hospitalized for COVID-19 has been underreported since Oct. 17.  @narativ_live. \n ht\xe2\x80\xa6',0.0,0.75
1057, I spent my week writing about rising cases and hospitalizations in Alabama. Last week,-0.05,0.08333333333333334
1058, If 95% of Americans wore masks in public,0.0,0.06666666666666667
1059,WOW!!',0.15625,1.0
1060, This is the guy managing the White House Coronavirus task force.  \n\nI feel like this is a sign from God. Vote for Biden',0.0,0.0
1061, This is beautiful,0.85,1.0
1062,//t.co/Fki80gfZk9',-0.2125,0.4875
1063, The Great Reset is a plan from the World Economic Forum to make a global economic,0.3,0.2875
1064,"//t.co/JuUN6FprBP""",0.0,0.0
1065, Nigerian protesters forced their way inside a hidden warehouse full of COVID-19 food aid that was originally for them but\xe2\x80\xa6',0.06458333333333333,0.45833333333333337
1066, @Amaka_Ekwo @jack @Imamofpeace So it took the #EndSars revolution to open the COVID-19 palliative gates the corrupt le\xe2\x80\xa6',-0.25,0.75
1067,//\xe2\x80\xa6',0.0,0.0
1068,//t.co/eMrNrymbTd',0.26666666666666666,0.2833333333333333
1069,"//t.co/DrsWHMMNBS""",0.0,0.0
1070,//t.co/mYEj5GttLJ',0.0,0.0
1071, We need to Vote Out Big Money in our Politics! The only\nones making money are the @GOP and @POTUS,0.0,0.1
1072," ""Isolation kills",0.0,0.0
1073, rest peacefully coach stein \xf0\x9f\xa5\xba one of the first ppl to teach me how to drive',0.25,0.41666666666666663
1074,//t.co/2iKFLkZIgo',0.0,0.0
1075, \xe0\xae\xb5\xe0\xae\xb0\xe0\xaf\x81\xe0\xae\x95\xe0\xae\xbf\xe0\xae\xb1 28\xe0\xae\xae\xe0\xaf\x8d \xe0\xae\xa4\xe0\xaf\x87\xe0\xae\xa4\xe0\xae\xbf \xe0\xae\xae\xe0\xae\xbe\xe0\xae\xa3\xe0\xaf\x8d\xe0\xae\xaa\xe0\xaf\x81\xe0\xae\xae\xe0\xae\xbf\xe0\xae\x95\xe0\xaf\x81 \xe0\xae\xa4\xe0\xae\xae\xe0\xae\xbf\xe0\xae\xb4\xe0\xae\x95  \xe0\xae\xae\xe0\xaf\x81\xe0\xae\xa4\xe0\xae\xb2\xe0\xae\xae\xe0\xaf\x88\xe0\xae\x9a\xe0\xaf\x8d\xe0\xae\x9a\xe0\xae\xb0\xe0\xaf\x8d \xe0\xae\x8e\xe0\xae\x9f\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xae\xbe\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\xaf\xe0\xae\xbe\xe0\xae\xb0\xe0\xaf\x8d \xe0\xae\x86\xe0\xae\xb2\xe0\xaf\x8b\xe0\xae\x9a\xe0\xae\xa9\xe0\xaf\x88\n\xe0\xae\xae\xe0\xae\xbe\xe0\xae\xb5\xe0\xae\x9f\xe0\xaf\x8d\xe0\xae\x9f \xe0\xae\x86\xe0\xae\x9f\xe0\xaf\x8d\xe0\xae\x9a\xe0\xae\xbf\xe0\xae\xaf\xe0\xae\xb0\xe0\xaf\x8d\xe0\xae\x95\xe0\xae\xb3\xe0\xaf\x8d,0.0,0.0
1076, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
1077, 1 STAF OPERASI MRT POSITIF COVID-19\n\n25 Oktober \xe2\x80\x93 Seorang staf operasi MRT Laluan Kajang telah disahkan positif COVID-19 &amp;\xe2\x80\xa6',0.0,0.0
1078, I spent my week writing about rising cases and hospitalizations in Alabama. Last week,-0.05,0.08333333333333334
1079,//t.co/9OS0GsYw7,0.0,0.0
1080, Asi la congruencia del @DurangoCap.\nHace unos d\xc3\xadas anunciaron con bombos y platillos que cerrar\xc3\xadan el #CorredorConstit\xe2\x80\xa6',0.0,0.0
1081, did the virus personally tell you this',0.0,0.3
1082, As\xc3\xad festejaron los fieles cat\xc3\xb3licos el d\xc3\xada del #Se\xc3\xb1orDelRayo ayer en la #CdOax,0.0,0.0
1083, Buat pertama kalinya case covid 1K+ for Malaysia. Seriously,-0.3333333333333333,0.6666666666666666
1084, Selama vaksin dan obatnya belum ada,0.0,0.0
1085, Cause and effect. #WearAMask',0.0,0.0
1086,"One of those ""Oops!"" type of moments'",0.0,0.0
1087,@VonXimena @alex_dm71 @googlenews Si estoy en esa situaci\xc3\xb3n,0.0,0.0
1088,@charliekirk11 No masks,0.0,0.0
1089,"b""@Connabin0id @JoeBiden \xe2\x80\x93 typically",-0.16666666666666666,0.5
1090, Leading COVID-19 vaccine candidates have progressed through laboratory tests at record speed. Two early clinical\xe2\x80\xa6',0.1,0.3
1091,//t.co/11lzgRO612',-0.04999999999999999,0.95
1092, \xe2\x80\x9cToday,0.0,0.0
1093, PM Modi is a bigger threat to the nation than Covid-19',0.0,0.5
1094,@booksgiu N\xc3\xa3o\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f,0.0,0.0
1095, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
1096, Debe investigarse a @RicardoMonrealA. \nForz\xc3\xb3 la asistencia de senadores contagiados por #COVID19 para que votar\xc3\xa1n la exti\xe2\x80\xa6',0.0,0.0
1097,Q porquer\xc3\xada',0.0,0.0
1098, When you are an advisor to the head of the White House Corona Virus Task Force and you test positive. Pence adviser Marty Ob\xe2\x80\xa6',0.11363636363636363,0.2727272727272727
1099, #PaslonKampanyeProkes\n\nPjs Gubernur Sulawesi Utara Agus Fatoni meminta peran aktif paslon untuk mencegah penyebaran Covid-\xe2\x80\xa6',0.0,0.0
1100," Isn't it wild that food that was supposed to be shared among the poorest Nigerians during the lockdown was left rottin\xe2\x80\xa6""",0.05,0.2
1101, \xe2\x80\x9cToday,0.0,0.0
1102,',1.0,0.3
1103, \xe2\x80\x9cToday,0.0,0.0
1104, We are seeing an alarming rise in COVID-19 cases in Michigan right now. It is vital that we wear masks,0.09523809523809523,0.5119047619047619
1105, tw // death ,0.0,0.0
1106,//t.co/INPHTRlEbz',0.0,0.0
1107, More from the #TrumpCrimeFamily\n\nIvankaTrump and #JaredKushner threaten lawsuit over billboards criticizing #COVID19 response,0.5,0.5
1108,//t.co/YZW\xe2\x80\xa6',0.0,0.95
1109,Es que estaban respetando el distanciamiento por el COVID-19 a de decir el @VillaFernando_ \xf0\x9f\x98\x84\xf0\x9f\x98\x84',0.0,0.0
1110,Canada\xe2\x80\x99s top doctor warns severe illness likely to rise,0.25,0.75
1111,//t.co/at4D2itjYl',0.0,0.0
1112, FOLKS\xe2\x80\x94this is still the all-time greatest &amp; most inspiring speech of the pandemic. Thank you again @DrMikeRyan. These are t\xe2\x80\xa6',0.6666666666666666,0.8333333333333334
1113, [BARU TERIMA] Seorang staf operasi Mass Rapit Transit (MRT) Laluan Kajang  disahkan positif COVID-19 dan kini dikuarantin\xe2\x80\xa6',-0.75,1.0
1114, Seg\xc3\xban @lopezobrador_ las energ\xc3\xadas limpias son \xe2\x80\x9cun sofisma\xe2\x80\x9d. Pr\xc3\xb3ximamente las cirug\xc3\xadas a coraz\xc3\xb3n abierto ser\xc3\xa1n con cuchi\xe2\x80\xa6',0.0,0.0
1115, One of the key lessons of inequality coming home to roost. Ignore the poor working people and expect consequences.\n\nIf COVID-\xe2\x80\xa6',-0.2,0.8
1116, Does the WH have *another* outbreak?',0.0,0.0
1117, It\xe2\x80\x99s not government\xe2\x80\x99s job to protect your health. It\xe2\x80\x99s government\xe2\x80\x99s job to protect YOUR RIGHTS. #COVID19',0.0,0.0
1118, 1.  Donald Trump,0.0,0.0
1119,//t.co/XxSC4IZWgM ht\xe2\x80\xa6',0.0,0.0
1120," But of course that\xe2\x80\x99s exactly what we did as we\xe2\x80\xa6""",0.25,0.25
1121,/\xe2\x80\xa6',0.0,0.0
1122, \xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x8d\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x9b\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x9e\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94 \n\xe0\xb8\x9d\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb9\x88\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\xa8\xe0\xb8\xaa\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb9\x81\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb9\x83\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xe0\xb9\x80\xe0\xb8\x81\xe0\xb9\x88\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87',0.0,0.0
1123,"b""So",0.0,0.0
1124, This is beautiful,0.85,1.0
1125,//\xe2\x80\xa6',0.0,0.0
1126,Pagu\xc3\xa9 1500 pesos crocantes por 24 botellas de corona. Me siento el lobo de Wall Street.',0.0,0.0
1127,//t.co/2nyqq0wKXj',0.0,0.0
1128, tw // death ,0.0,0.0
1129, At this point,0.0,0.0
1130, Day 1,0.0,0.0
1131,\xe2\x80\xa6',0.0,0.0
1132, \xe3\x81\x8a\xe3\x81\xaf\xe6\x97\xa5\xef\xbc\x81\xe6\xa3\xae\xe5\xb7\x9d\xe6\x99\xba\xe4\xb9\x8b\xe3\x81\xab\xe3\x82\x83\xef\xbc\x81\xe4\xbb\x8a\xe6\x97\xa5\xe3\x81\xaf\xe3\x80\x8c\xe3\x83\x9c\xe3\x82\xa4\xe3\x83\x88\xe3\x83\xac\xe7\x94\xb7\xe5\xad\x90\xe3\x80\x8d\xef\xbc\x81\xe3\x80\x80\n\xe5\x86\x99\xe7\x9c\x9f\xe3\x81\xaf\xe5\xb0\x8f\xe9\x87\x8e\xe5\xa4\xa7\xe8\xbc\x94&amp;\xe2\x80\xa6\xe8\xaa\xb0\xef\xbc\x9f\xe8\xb1\x8a\xe6\xb0\xb8\xe5\x88\xa9\xe8\xa1\x8c\xe4\xbc\xbc\xe3\x81\xaa\xe4\xba\xba\xef\xbc\x9f\n#\xe3\x82\xab\xe3\x83\x8a\xe3\x82\xbf10th \xe5\xb2\xa9\xe7\x94\xb0\xe5\x85\x89\xe5\xa4\xae\xe3\x82\xb9\xe3\x82\xb4\xe3\x82\xa4\xef\xbc\x81\xe3\x81\xbf\xe3\x81\xa3\xe3\x81\xa1\xe3\x82\x83\xe3\x82\x93\xe3\x81\xb8\xe3\x83\x91\xe3\x83\xaf\xe3\x83\xbc\xef\xbc\x81\n&amp;\xe3\x81\x9d\xe3\x81\xae\xe3\x83\x91\xe3\x83\xaf\xe3\x83\xbc\xe3\x80\x8c\xe3\x81\x8a\xe3\x81\xbe\xe3\x81\x88\xe3\x82\x89\xe3\x81\xae\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xa0\xe3\x82\x8d\xef\xbc\x81\xe3\x80\x8d\xe3\x81\xb8\xef\xbc\x81COVID-19\xe3\x81\xab\xe8\xb2\xa0\xe3\x81\x91\xe3\x81\xaa\xe3\x81\x84\xef\xbc\x81\xe3\x81\x93\xe3\x81\xae\xe5\x8b\x95\xe7\x94\xbb\xe2\x98\x9f\xe8\xa6\x8b\xe3\x81\xa6\xe7\xac\x91\xe3\x81\x8a\xe3\x83\xbc\xef\xbc\x81\nhttps\xe2\x80\xa6',0.0,0.0
1133, Does the WH have *another* outbreak?',0.0,0.0
1134,Aufgrund der #Zeitumstellung heute fr\xc3\xbcher.\nDas RKI meldet Sonntag,0.0,0.0
1135," [KMEDIA]\n\nBTS Jimin's comforting message about Covid-19 &amp; children has received keen attention from the World Health Organiza\xe2\x80\xa6""",-0.75,1.0
1136, \xe2\x80\x9cToday,0.0,0.0
1137,//t.co/eTJ0JifGxS',0.5,0.5
1138,@Saadpaz Depois dessa dan\xc3\xa7a das cadeiras por causa do Corona,0.0,0.0
1139, Selena said there would\xe2\x80\x99ve been a Rare Tour if it wasn\xe2\x80\x99t for COVID-19!',0.375,0.9
1140, I want y\xe2\x80\x99all to know that the same thing happened in Puerto Rico. Warehouses full of food,0.175,0.3375
1141, Ma\xc3\xb1ana cuando asistas al #SimulacroGarant\xc3\xadaDePaz\nNo olvides llevar tu cedula de identidad laminada y tu tapabocas\nCuidarte\xe2\x80\xa6',0.0,0.0
1142, This is beautiful,0.85,1.0
1143, No debemos bajar la guardia. \xc2\xa1Estamos a tiempo! \nHoy m\xc3\xa1s que nunca debemos cuidarnos. En Europa siguen aumentando los cont\xe2\x80\xa6',0.0,0.0
1144,//t.co/gONKEudLcg',0.0,0.0
1145, Muito pior que a Covid-19,0.0,0.0
1146, Ya Allah angkatlah covid 19 ini dari negara kami dan dari seluruh dunia. Pasti ada rahmat disebalik semua ujianMu ya Alla\xe2\x80\xa6',0.0,0.0
1147, Nigerian protesters forced their way inside a hidden warehouse full of COVID-19 food aid that was originally for them but\xe2\x80\xa6',0.06458333333333333,0.45833333333333337
1148, [BARU TERIMA] Seorang staf operasi Mass Rapit Transit (MRT) Laluan Kajang  disahkan positif COVID-19 dan kini dikuarantin\xe2\x80\xa6',-0.75,1.0
1149,//t.co/0lJQzviGYp',0.06818181818181818,0.22727272727272727
1150,@narendramodi \nSir,0.0,0.0
1151, On Thursday,0.0,0.0
1152, Can anyone resolve the contradiction between this plot (all-cause mortality,0.0,0.0
1153,//t.co/WiO9u3XAcs',0.0,0.0
1154, El senado ya es un foco de contagio de #COVID19. Hoy Joel Molina ha fallecido. Recordamos la irresponsabilidad del sena\xe2\x80\xa6',0.0,0.0
1155, This is beautiful,0.85,1.0
1156, We have compiled answers to the most frequently asked questions (FAQs) regarding COVID-19 cases since our return to the Schoolho\xe2\x80\xa6',0.3,0.4
1157,//t.co/M4oLTCR21M  #BrisaBolivarianaEnVict\xe2\x80\xa6',0.0,0.0
1158, Pandemic has gotten so bad,-0.6999999999999998,0.6666666666666666
1159, This is the guy managing the White House Coronavirus task force.  \n\nI feel like this is a sign from God. Vote for Biden',0.0,0.0
1160,I\xe2\x80\x99m willing to bet 63% of parents are on social media now than before Covid.',0.14166666666666666,0.4083333333333333
1161, Pence is staying on the trail. Unbelievable.',-0.25,1.0
1162, New White House outbreak.',0.06818181818181818,0.22727272727272727
1163, 2. The under-reporting of COVID-19 cases and deaths follow a decision by Dr. Deborah Birx to privatize COVID-19 data collect\xe2\x80\xa6',0.0,0.0
1164,\xe0\xa4\xb9\xe0\xa5\x87 \xe0\xa4\xad\xe0\xa4\x97\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8d ! \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\x9c\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xb6\xe0\xa4\xae\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x81 \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa3 Vaccine \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88,0.0,0.0
1165, They\xe2\x80\x99re using leaked COVID19 palliative warehouses to distract us from #LekkiMassacre don\xe2\x80\x99t fall for it.',0.0,0.0
1166, Gritar o cantar en un espacio cerrado,0.0,0.0
1167,//t.co/AOIUBqxiCI',0.0,0.0
1168,COVID -.19',0.0,0.0
1169,//t.co/mAhxU48lzu  #Cardiology #Health #Heart #COVID19 #\xe2\x80\xa6',0.0,0.0
1170, Falleci\xc3\xb3 la madre de un amiga de neumon\xc3\xada x Covid19.\nCuidens\xc3\xa9 mucho',0.0,0.0
1171,//t.co/Or5LCohkbO',0.0,0.0
1172, This is beautiful,0.85,1.0
1173, Bloomberg reports multiple people close to VP Pence,0.0,0.0
1174,Nun auch der Stabschef von Pence. Das Wei\xc3\x9fe Haus ist eine Corona-H\xc3\xb6lle. Aber Trump l\xc3\xa4stert \xc3\xbcber die Masken,0.0,0.0
1175, \xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xab\xe0\xb8\xa5\xe0\xb8\xb5\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x8d\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x9b\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\x99\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb8\x9e\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa5\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94 \n\xe0\xb8\x9d\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb9\x88\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\xa8\xe0\xb8\xaa\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb9\xe0\xb9\x88\xe0\xb9\x80\xe0\xb8\xa1\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2 \xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\n\xe0\xb9\x81\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb9\x83\xe0\xb8\x84\xe0\xb8\xa3\xe0\xb8\x95\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xe0\xb9\x80\xe0\xb8\x81\xe0\xb9\x88\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87\xe0\xb8\x87',0.0,0.0
1176, I want y\xe2\x80\x99all to know that the same thing happened in Puerto Rico. Warehouses full of food,0.175,0.3375
1177,"//t.co/EjDsp3azDU""",0.0,0.0
